subject_title,subject_description,subject_followers,course_title,start_date,effort,absolute_course_url
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Sr.Secondary : Home Science (321),"
              1st Oct, 2019
            ",,https://www.classcentral.com/course/swayam-sr-secondary-home-science-321-17807
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Sr.Secondary : Sanskrit (309),"
              1st Oct, 2019
            ",,https://www.classcentral.com/course/swayam-sr-secondary-sanskrit-309-17811
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Bonnie Prince Charlie and the Jacobites,"
              7th Oct, 2019
            ",,https://www.classcentral.com/course/jacobites-8649
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Essentials of Youth Policy,"
              7th Oct, 2019
            ",,https://www.classcentral.com/course/canvas-network-essentials-of-youth-policy-9332
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"La Francophonie : essence culturelle, nécessité politique","
              9th Oct, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-la-francophonie-essence-culturelle-necessite-politique-4455
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Spanish for Beginners 5: Getting Things Done,"
              14th Oct, 2019
            ",,https://www.classcentral.com/course/spanish-for-beginners-5-6665
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Italian for Beginners 5: Time To Travel,"
              14th Oct, 2019
            ",,https://www.classcentral.com/course/italian-for-beginners-5-6835
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,What is Character? Virtue Ethics in Education,"
              14th Oct, 2019
            ",,https://www.classcentral.com/course/what-is-character-2869
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Data Journalism and Visualization with Free Tools,"
              14th Oct, 2019
            ",,https://www.classcentral.com/course/independent-data-journalism-and-visualization-with-free-tools-17192
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Jornalismo de Dados e Visualização com Ferramentas Gratuitas,"
              14th Oct, 2019
            ",,https://www.classcentral.com/course/independent-jornalismo-de-dados-e-visualizacao-com-ferramentas-gratuitas-17193
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Periodismo de Datos y Visualización con Herramientas Gratuitas,"
              14th Oct, 2019
            ",,https://www.classcentral.com/course/independent-periodismo-de-datos-y-visualizacion-con-herramientas-gratuitas-17194
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,English Composition: Research and Writing,"
              15th Oct, 2019
            ",,https://www.classcentral.com/course/edx-english-composition-research-and-writing-6656
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,L'anglais pour tous - Spice up Your English,"
              21st Oct, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-l-anglais-pour-tous-spice-up-your-english-4539
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Lancaster Castle and Northern English History: The View from the Stronghold,"
              21st Oct, 2019
            ",,https://www.classcentral.com/course/lancaster-castle-11889
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Escritura y documentos en la Iberoamérica colonial,"
              21st Oct, 2019
            ",,https://www.classcentral.com/course/miriadax-escritura-y-documentos-en-la-iberoamerica-colonial-10215
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Humphry Davy: Laughing Gas, Literature, and the Lamp","
              28th Oct, 2019
            ",,https://www.classcentral.com/course/humphry-davy-8800
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Japanese Culture Through Rare Books,"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/japanese-rare-books-culture-6264
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,A Question of Time: How We Date Human Evolution,"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/human-fossils-11707
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Verdun d'hier à aujourd'hui,"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-verdun-d-hier-a-aujourd-hui-11749
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Study UK: Prepare to Study and Live in the UK,"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/prepare-to-study-uk-11784
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Conduite de réunion en anglais,"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-conduite-de-reunion-en-anglais-10997
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Hanyang University, Boston University, The Open University, Lancaster University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Stylisme culinaire,"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-stylisme-culinaire-14469
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ships (Part 2),"
              4th Nov, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-ships-part-2-16937
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Why Research Matters,"
              11th Nov, 2019
            ",,https://www.classcentral.com/course/why-research-matters-9525
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Urdu Language Script Learning,"
              11th Nov, 2019
            ",,https://www.classcentral.com/course/swayam-urdu-language-script-learning-17833
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Vine & Wine,"
              13th Nov, 2019
            ",,https://www.classcentral.com/course/france-universite-numerique-vine-wine-9933
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Spanish for Beginners 6: Out and About,"
              18th Nov, 2019
            ",,https://www.classcentral.com/course/spanish-for-beginners-6-6666
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Italian for Beginners 6: Out And About,"
              18th Nov, 2019
            ",,https://www.classcentral.com/course/italian-for-beginners-6-6836
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Sino-Japanese Interactions  Through Rare Books,"
              2nd Dec, 2019
            ",,https://www.classcentral.com/course/japanese-rare-books-sino-7639
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Why Ethics Matter: Ethical Research,"
              2nd Dec, 2019
            ",,https://www.classcentral.com/course/ethics-research-10777
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Explorations in Confucian Philosophy,"
              9th Dec, 2019
            ",,https://www.classcentral.com/course/ntucp-3281
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Matter and Mind: A Philosophical Understanding,,,https://www.classcentral.com/course/matter-mind-philosophy-11311
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Confronting Captain Cook: Memorialisation in museums and public spaces,"
              30th Dec, 2019
            ",,https://www.classcentral.com/course/captain-cook-13235
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Basics of Russian-Part 1,"
              31st Dec, 2019
            ",,https://www.classcentral.com/course/swayam-basics-of-russian-part-1-17528
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Library Automation and Digitisation,"
              1st Jan, 2020
            ",,https://www.classcentral.com/course/swayam-library-automation-and-digitisation-14174
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Information Sources and Library Services,"
              1st Jan, 2020
            ",,https://www.classcentral.com/course/swayam-information-sources-and-library-services-14125
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ancient Greek and Medieval Philosophy,"
              5th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-ancient-greek-and-medieval-philosophy-17514
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Irish 104: An Introduction to Irish Language and Culture,"
              6th Jan, 2020
            ",,https://www.classcentral.com/course/irish-language-4-11648
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introducing China in English (Part 1),"
              6th Jan, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-introducing-china-in-english-part-1-11741
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Understanding Religious Symbolism,"
              9th Jan, 2020
            ",,https://www.classcentral.com/course/edx-understanding-religious-symbolism-17994
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,History of Indian Independence (1857-1950),"
              12th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-history-of-indian-independence-1857-1950-17634
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Some Aspects of the Transformation of Society & Economy of Modern Europe, 15th-18th Century","
              12th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-some-aspects-of-the-transformation-of-society-economy-of-modern-europe-15th-18th-century-17794
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Making of Contemporary India,"
              12th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-making-of-contemporary-india-17679
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Mughal India (1550-1605),"
              12th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-mughal-india-1550-1605-17700
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Emergence of Early Historic India (300BCE-750CE),"
              12th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-emergence-of-early-historic-india-300bce-750ce-17589
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Norwegian,"
              13th Jan, 2020
            ",,https://www.classcentral.com/course/norwegian-7396
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,German at Work Post-Beginners 1: Deutsch am Arbeitsplatz,"
              13th Jan, 2020
            ",,https://www.classcentral.com/course/german-1-10599
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Sons, communication & parole","
              13th Jan, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-sons-communication-parole-10865
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,German at Work Intermediate 1: Deutsch am Arbeitsplatz,"
              13th Jan, 2020
            ",,https://www.classcentral.com/course/german-intermediate-1-10781
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Culture in the Digital Age,"
              13th Jan, 2020
            ",,https://www.classcentral.com/course/culture-in-digital-age-13520
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,18e siècle : le combat des Lumières,"
              13th Jan, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-18e-siecle-le-combat-des-lumieres-12609
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,समकालीन अस्मितामूलक विमर्श,"
              19th Jan, 2020
            ",,https://www.classcentral.com/course/swayam------------14366
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,TESOL Methodology (K-12/HE),"
              19th Jan, 2020
            ",,https://www.classcentral.com/course/canvas-network-tesol-methodology-k-12-he-18017
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,How to Read a Novel,"
              20th Jan, 2020
            ",,https://www.classcentral.com/course/how-to-read-a-novel-8376
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to Applied Linguistics and TESOL,"
              20th Jan, 2020
            ",,https://www.classcentral.com/course/introduction-to-applied-linguistics-10725
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Archaeology and the Battle of Dunbar 1650: From the Scottish Battlefield to the New World,"
              20th Jan, 2020
            ",,https://www.classcentral.com/course/battle-of-dunbar-1650-13175
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Myths, Rituals, and Cosmos","
              21st Jan, 2020
            ",,https://www.classcentral.com/course/edx-myths-rituals-and-cosmos-18081
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Reporting and Editing for Print,"
              21st Jan, 2020
            ",,https://www.classcentral.com/course/swayam-reporting-and-editing-for-print-17759
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,English language for Competitive exams,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-english-language-for-competitive-exams-7964
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Qualitative Research Methods and Research Writing,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-qualitative-research-methods-and-research-writing-13035
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Nineteenth-Century English Novel,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-the-nineteenth-century-english-novel-12971
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Literature, Culture and Media","
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-literature-culture-and-media-12972
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction to World Literature,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-introduction-to-world-literature-12982
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"English Literature of the Romantic Period, 1798-1832","
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-english-literature-of-the-romantic-period-1798-1832-12983
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,German-I,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-german-i-14096
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,German-II,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-german-ii-14097
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Indian Business History,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-indian-business-history-17640
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Twentieth Century Fiction,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-twentieth-century-fiction-17829
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Literary Criticism (From Plato to Leavis),"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-literary-criticism-from-plato-to-leavis-17675
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Literature for competitive exams,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-literature-for-competitive-exams-17676
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Modern Indian Writing in Translation,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-modern-indian-writing-in-translation-17699
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Deakin University, Griffith University, Montpellier SupAgro, The Open University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Effective Writing,"
              27th Jan, 2020
            ",,https://www.classcentral.com/course/swayam-effective-writing-17584
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Religious Symbols of the World,"
              29th Jan, 2020
            ",,https://www.classcentral.com/course/edx-religious-symbols-of-the-world-18148
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introducing Six Prominent Scientific and Literary Figures of Afghanistan (10 – 13 centuries),"
              31st Jan, 2020
            ",,https://www.classcentral.com/course/edx-introducing-six-prominent-scientific-and-literary-figures-of-afghanistan-10-13-centuries-18008
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Getting to Know Catalonia: An Introduction to the Catalan Language, Culture and Society","
              3rd Feb, 2020
            ",,https://www.classcentral.com/course/catalan-culture-9998
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Understanding Ramon Llull: ​Philosophy, Arts and Science through the Ars Combinatoria","
              3rd Feb, 2020
            ",,https://www.classcentral.com/course/ramon-llull-7357
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Littérature numérique : de l’approche historique à la création,"
              4th Feb, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-litterature-numerique-de-l-approche-historique-a-la-creation-12695
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Irish 105: An Introduction to Irish Language and Culture,"
              10th Feb, 2020
            ",,https://www.classcentral.com/course/irish-language-5-11846
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,From World War to White Heat: the RAF in the Cold War,"
              17th Feb, 2020
            ",,https://www.classcentral.com/course/raf-cold-war-5196
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,German at Work Post-Beginners 2: Deutsch am Arbeitsplatz,"
              17th Feb, 2020
            ",,https://www.classcentral.com/course/german-2-10677
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,German at Work Intermediate 2: Deutsch am Arbeitsplatz,"
              17th Feb, 2020
            ",,https://www.classcentral.com/course/german-intermediate-2-11043
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introducing China in English (Part 2),"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-introducing-china-in-english-part-2-11742
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Great South Land: Introducing Australian History,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/great-south-land-12743
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Introduction to American History: From Reconstruction to World War, 1865-1919","
              24th Feb, 2020
            ",,https://www.classcentral.com/course/reconstruction-to-world-war-12745
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,What Is Poetry? An Introduction to Literary Analysis,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/what-is-poetry-12747
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Cultures and Identities in Europe,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/culture-identity-europe-8971
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Understanding Media: Introduction to Media Literacy and Representation,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/media-literacy-representation-12200
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Privacy and Security in Online Social Media,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/swayam-privacy-and-security-in-online-social-media-12938
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Rome: A Virtual Tour of the Ancient City,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/rome-7801
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Seoul National University, Universitat Pompeu Fabra, Pompeu Fabra University, Université Paris Lumières and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,An Intermediate Guide to Writing in English for University Study,"
              24th Feb, 2020
            ",,https://www.classcentral.com/course/english-for-study-intermediate-8529
